rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec
7232,11027722,K07402.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0
7233,11029877,K07403.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0
7235,11071207,K07405.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
7236,11073223,K07406.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7237,11076279,K07407.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7239,11124509,K07409.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7242,11144439,K07412.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0
7243,11147276,K07413.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7244,11154043,K07414.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
7245,11182260,K07415.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
7247,11198723,K07417.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7248,11199725,K07418.01,,FALSE POSITIVE,FALSE POSITIVE,0.3370,0,0,1,0
7249,11200773,K07419.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7250,11228612,K07420.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7251,11232745,K07421.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7252,11233911,K07422.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7253,11234677,K07423.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7254,11235323,K07424.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7255,11240948,K07425.01,,FALSE POSITIVE,FALSE POSITIVE,0.1360,0,1,0,0
7258,11250867,K07428.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7259,11251058,K07429.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,0,1
7261,11285625,K07431.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7263,11287726,K07433.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7266,11295085,K07436.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
7268,11350389,K07438.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7269,11356602,K07439.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
7270,11358392,K07440.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7271,11359305,K07441.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7272,11391181,K07442.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7273,11401869,K07443.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,1
7274,11409698,K07444.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7277,11457191,K07447.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7278,11499757,K07450.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
7279,11502172,K07452.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7280,11506235,K07454.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7281,11560382,K07456.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1
7282,11560431,K07457.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,0,1
7283,11560447,K07458.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7284,11601357,K07459.01,,FALSE POSITIVE,FALSE POSITIVE,0.4020,1,0,0,0
7286,11615481,K07461.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7287,11616200,K07462.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7288,11616631,K07463.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1
7289,11616663,K07464.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1
7290,11619964,K07466.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7291,11651105,K07468.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
7292,11662440,K07469.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7294,11704044,K07472.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7295,11706658,K07473.01,,FALSE POSITIVE,FALSE POSITIVE,0.0540,0,1,0,0
7296,11709022,K07474.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
7297,11724091,K07475.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7298,11757422,K07476.01,,FALSE POSITIVE,FALSE POSITIVE,0.0010,0,1,1,0
7299,11763910,K07477.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,0
7300,11768970,K07478.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7302,11811454,K07481.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7303,11817750,K07482.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7304,11854636,K07484.01,,FALSE POSITIVE,FALSE POSITIVE,0.2350,1,0,0,0
7305,11855538,K07485.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,0,1
7306,11858541,K07486.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7307,11873166,K07487.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7308,11873171,K07488.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1
7310,11906217,K07490.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7311,11913052,K07491.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1
7312,11913071,K07492.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7313,11922648,K07494.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1
7314,11922782,K07495.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7315,11923819,K07496.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7316,11959569,K07497.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7317,11966557,K07498.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7318,11967004,K07499.01,,FALSE POSITIVE,FALSE POSITIVE,0.0190,0,1,0,0
7319,11968490,K07500.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7320,11970288,K07501.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7321,12004679,K07502.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7322,12004680,K07503.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1
7323,12013615,K07505.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7325,12022517,K07507.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7326,12022718,K07508.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7328,12071006,K07511.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7329,12105785,K07512.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7330,12157983,K07514.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1
7331,12164751,K07515.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7332,12217907,K07516.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7333,12251779,K07517.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7334,12268220,K07518.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7335,12302391,K07519.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7337,12306808,K07521.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7338,12306808,K07521.02,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0
7339,12351927,K07522.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7340,12353633,K07523.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,1
7341,12353720,K07524.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7342,12356746,K07525.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7343,12356914,K07526.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7344,12365000,K07527.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
7345,12365015,K07528.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
7346,12367017,K07529.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0
7347,12367310,K07530.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7348,12403968,K07531.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
7349,12418662,K07532.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7350,12418816,K07533.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7351,12470530,K07536.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7352,12506342,K07538.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1
7354,12557713,K07541.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7355,3458687,K07543.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
7356,3749508,K07544.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
7357,3749508,K07544.02,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7358,3955867,K07545.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7359,4074294,K07547.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,0
7360,4380560,K07548.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1
7361,4483235,K07550.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
7362,5024414,K07555.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1
7363,5268955,K07557.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
7364,5598645,K07560.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1
7365,5908086,K07563.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
7366,6590362,K07570.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,0
7367,6628740,K07571.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
7368,7031126,K07573.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1
7369,7031208,K07574.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,1
7370,7031742,K07575.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1
7371,7032568,K07576.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1
7372,7032687,K07577.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1
7373,7116282,K07579.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1
7374,7116859,K07580.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,1
7375,7133286,K07581.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
7376,7214090,K07583.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,0
7377,7281694,K07584.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1
7378,7362450,K07585.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,1
7380,8649876,K07595.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
7381,8868686,K07598.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1
7382,9246715,K07601.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7383,10253638,K07608.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
7384,10267121,K07609.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
7385,10341777,K07610.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1
7386,10407271,K07611.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1
7387,10471167,K07612.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1
7388,10471174,K07613.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,0,1
7389,10471345,K07614.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1
7390,11463950,K07616.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
7391,11621897,K07618.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
7392,1025986,K07621.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
7393,1293046,K07622.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0
7394,1434395,K07623.01,,FALSE POSITIVE,FALSE POSITIVE,0.0140,0,0,1,0
7396,1868404,K07625.01,,FALSE POSITIVE,FALSE POSITIVE,0.3840,1,0,0,0
7397,1995712,K07626.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
7398,2140389,K07627.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0
7400,2302758,K07629.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0
7402,2308411,K07631.01,,FALSE POSITIVE,FALSE POSITIVE,0.0140,0,0,1,0
7403,2446134,K07632.01,,FALSE POSITIVE,FALSE POSITIVE,0.2730,1,0,0,0
7404,2449053,K07633.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1
7405,2569995,K07634.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7408,2711131,K07637.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1
7410,2854839,K07639.01,,FALSE POSITIVE,FALSE POSITIVE,0.3250,1,0,0,0
7411,2859299,K07640.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,0
7413,3003019,K07642.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0
7414,3102309,K07643.01,,FALSE POSITIVE,FALSE POSITIVE,0.0970,1,0,0,0
7417,3218844,K07646.01,,FALSE POSITIVE,FALSE POSITIVE,0.1470,1,0,0,0
7418,3230095,K07647.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1
7420,3235282,K07649.01,,FALSE POSITIVE,FALSE POSITIVE,0.0110,1,0,0,0
7421,3241647,K07650.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1
7422,3248696,K07651.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
7423,3345973,K07652.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0
7424,3347807,K07653.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,0
7425,3353454,K07654.01,,FALSE POSITIVE,FALSE POSITIVE,0.0100,1,0,1,0
7426,3439126,K07655.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,0,1
7427,3448456,K07656.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,0
7428,3531231,K07657.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0
7429,3542542,K07658.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1
7430,3644631,K07659.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,0
7431,3644738,K07660.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,0
7432,3645282,K07661.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0
7434,3663141,K07663.01,,FALSE POSITIVE,FALSE POSITIVE,0.0160,1,0,1,0
7435,3732972,K07664.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1
7436,3750350,K07665.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
7437,3751231,K07666.01,,FALSE POSITIVE,FALSE POSITIVE,0.0010,0,0,1,0
7439,3839294,K07669.01,,FALSE POSITIVE,FALSE POSITIVE,0.4090,1,0,0,0
7441,3851194,K07671.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,0,1
7442,3852476,K07672.01,,FALSE POSITIVE,FALSE POSITIVE,0.3070,1,0,0,0
7444,3858943,K07674.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1
7445,3859042,K07675.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,0,1
7447,3967501,K07677.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7452,4073089,K07682.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
7453,4136659,K07683.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0
7454,4141587,K07684.01,,FALSE POSITIVE,FALSE POSITIVE,0.0870,1,0,0,0
7457,4144873,K07686.01,,FALSE POSITIVE,FALSE POSITIVE,0.3480,1,0,0,0
7459,4281068,K07689.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0
7460,4284980,K07690.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1
7461,4355503,K07691.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0
7462,4373195,K07692.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,1
7464,4386607,K07694.01,,FALSE POSITIVE,FALSE POSITIVE,0.1910,0,0,1,0
7465,4390912,K07695.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,0
7466,4472143,K07696.01,,FALSE POSITIVE,FALSE POSITIVE,0.0440,1,0,0,0
7467,4574319,K07697.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1
7468,4651399,K07698.01,,FALSE POSITIVE,FALSE POSITIVE,0.1030,1,0,0,0
7469,4670267,K07699.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7471,4730442,K07702.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0
7475,4774646,K07707.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0
7477,4840156,K07709.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0
7478,4851283,K07710.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1
7481,5009688,K07713.01,,FALSE POSITIVE,FALSE POSITIVE,0.1980,1,0,0,0
7482,5024429,K07714.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1
7485,5120225,K07717.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7486,5126932,K07718.01,,FALSE POSITIVE,FALSE POSITIVE,0.1160,1,0,0,0
7487,5168498,K07719.01,,FALSE POSITIVE,FALSE POSITIVE,0.0830,1,0,0,0
7488,5185765,K07720.01,,FALSE POSITIVE,FALSE POSITIVE,0.0650,1,0,1,0
7489,5201593,K07721.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1
7490,5273713,K07722.01,,FALSE POSITIVE,FALSE POSITIVE,0.0010,0,0,1,0
7491,5276332,K07723.01,,FALSE POSITIVE,FALSE POSITIVE,0.2650,1,0,0,0
7492,5301093,K07724.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
7493,5305399,K07725.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1
7494,5389632,K07726.01,,FALSE POSITIVE,FALSE POSITIVE,0.0050,0,0,1,0
7495,5444491,K07727.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1
7496,5456319,K07728.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0
7497,5460434,K07729.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
7498,5512513,K07730.01,,FALSE POSITIVE,FALSE POSITIVE,0.0900,0,1,0,0
7499,5513861,K07731.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7500,5529552,K07732.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,1
7501,5617259,K07733.01,,FALSE POSITIVE,FALSE POSITIVE,0.1390,1,0,0,0
7502,5653795,K07734.01,,FALSE POSITIVE,FALSE POSITIVE,0.2300,1,0,0,0
7504,5709103,K07736.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0
7505,5716508,K07737.01,,FALSE POSITIVE,FALSE POSITIVE,0.0030,1,0,0,0
7506,5730380,K07738.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0
7507,5736801,K07739.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,0
7508,5774375,K07740.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7509,5806800,K07741.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0
7510,5817957,K07742.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,1
7511,5823557,K07743.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,0,1
7513,5879448,K07745.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
7515,5887316,K07747.01,,FALSE POSITIVE,FALSE POSITIVE,0.3620,0,0,1,0
7516,5887393,K07748.01,,FALSE POSITIVE,FALSE POSITIVE,0.0480,0,0,1,0
7519,5895083,K07751.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0
7520,5952448,K07753.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1
7521,5962509,K07754.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1
7522,5991070,K07756.01,,FALSE POSITIVE,FALSE POSITIVE,0.4240,1,0,0,0
7523,6032920,K07757.01,,FALSE POSITIVE,FALSE POSITIVE,0.4690,1,0,0,0
7525,6069674,K07761.01,,FALSE POSITIVE,FALSE POSITIVE,0.2530,1,0,0,0
7527,6113752,K07763.01,,FALSE POSITIVE,FALSE POSITIVE,0.1980,1,0,0,0
7529,6147851,K07766.01,,FALSE POSITIVE,FALSE POSITIVE,0.0010,0,0,1,0
7530,6187888,K07768.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1
7531,6190535,K07769.01,,FALSE POSITIVE,FALSE POSITIVE,0.0770,1,0,0,0
7532,6198256,K07770.01,,FALSE POSITIVE,FALSE POSITIVE,0.3180,1,0,0,0
7533,6199716,K07771.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1
7534,6205566,K07772.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1
7539,6369845,K07777.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0
7540,6442602,K07778.01,,FALSE POSITIVE,FALSE POSITIVE,0.1130,1,0,0,0
7541,6445531,K07779.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1
7543,6469946,K07781.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0
7544,6519865,K07782.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,0
7545,6527016,K07783.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0
7546,6531143,K07784.01,,FALSE POSITIVE,FALSE POSITIVE,0.0020,1,0,0,0
7548,6547322,K07786.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0
7549,6590307,K07787.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0
7550,6679504,K07788.01,,FALSE POSITIVE,FALSE POSITIVE,0.0200,1,0,0,0
7551,6780367,K07789.01,,FALSE POSITIVE,FALSE POSITIVE,0.3580,1,0,0,0
7552,6783732,K07790.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0
7554,6795089,K07792.01,,FALSE POSITIVE,FALSE POSITIVE,0.1330,1,0,0,0
7556,6863187,K07794.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,1
7559,6936966,K07797.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1
7561,6962901,K07799.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0
7562,6974867,K07800.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,0
7563,7013923,K07801.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1
7564,7017437,K07802.01,,FALSE POSITIVE,FALSE POSITIVE,0.1130,1,0,0,0
7565,7031066,K07803.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1
7566,7031340,K07804.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1
7567,7031638,K07805.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,1
7568,7031726,K07806.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,1
7569,7031898,K07807.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1
7570,7045605,K07808.01,,FALSE POSITIVE,FALSE POSITIVE,0.1690,1,0,0,0
7571,7090867,K07810.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
7572,7115550,K07811.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,1
7573,7116024,K07812.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,1
7574,7116519,K07813.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1
7575,7117126,K07814.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1
7576,7117147,K07815.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1
7577,7117485,K07816.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1
7578,7117710,K07817.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1
7580,7177766,K07819.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,1
7581,7199644,K07821.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,1
7582,7199724,K07822.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,1
7583,7199756,K07823.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1
7584,7199883,K07824.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1
7585,7200485,K07825.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1
7586,7203326,K07826.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0
7587,7210749,K07828.01,,FALSE POSITIVE,FALSE POSITIVE,0.1310,0,0,1,0
7588,7281668,K07829.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1
7589,7282154,K07830.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,1
